"CATCH_REPORT_TYPE_CODE","YEAR","EL_REPORT_ID","TRIP_TARGET_DATE","LANDING_DATE","PORT_CODE","PROCESSING_SECTOR","CATCHER_VESSEL_ID","MANAGEMENT_PROGRAM_CODE","AGENCY_GEAR_CODE","ADFG_STAT_AREA_CODE","REPORTING_AREA_CODE","ESTIMATED_COUNT","RATE_PRECEDENCE","RATE","RETAINED_GF_WEIGHT","TOTAL_GF_BASIS_WEIGHT","MANUAL_CALC_EXAMPLE"
"OBS",2018,,"9/8/2018",,,"M",11770,"OA","NPT","725201","541",0.864661634191577,50,0.1085504209,7.1231801,7.96553,0.864661634191577
"OBS",2018,,"10/27/2018",,,"M",685,"OA","NPT","725130","541",0,50,0,13.5176301,14.18515,0
"ELPR",2018,4239926,"10/20/2018",,,"CP",367,"OA","NPT","515730","630",0,30,0,14.4273820638,15.02943859,0
"ELLR",2018,4033056,"5/18/2018","5/20/2018","KOD","S",4037,"RPP","NPT","495730","630",0,50,0,39.0097376066,39.6296940998,0
"OBS",2018,,"7/7/2018",,,"CP",2123,"OA","PTR","415900","640",0,50,0,0.4281156,0.43244,0
"OBS",2018,,"9/15/2018",,,"CP",34249,"A80","NPT","725130","541",2.327350560008085,50,0.7722696929,2.8815237,3.01365,2.327350560008085
"OBS",2018,,"2/24/2018",,,"CP",2134,"A80","NPT","715130","541",0,50,0,51.829972,54.56174,0
"ELLR",2018,3996396,"2/21/2018","2/23/2018","KOD","S",825,"OA","PTR","555701","620",18.1287260445323557554,40,0.131268374,136.204263271,138.1042934571,18.1287260445323557554
"OBS",2018,,"7/28/2018",,,"CP",661,"CDQ","NPT","725201","541",0.806945087518055,50,0.0714025393,11.1883365,11.30135,0.806945087518055
"OBS",2018,,"8/25/2018",,,"CP",3835,"A80","NPT","715130","541",0,50,0,8.248685,8.39599,0
"OBS",2018,,"10/27/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,12.1603348,12.93008,0
"ELLR",2018,4618623,"10/8/2018","10/9/2018","KOD","S",993,"OA","PTR","515700","630",20.19158605553860449378,40,0.1541178646,128.469606178,131.0139230643,20.19158605553860449378
"ELLR",2018,4598710,"8/29/2018","8/30/2018","AKU","S",5000,"OA","PTR","645331","610",6.4878297050678283359,40,0.0906931465,71.5360526726,71.5360526726,6.4878297050678283359
"OBS",2018,,"8/18/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,37.0975842,37.80236,0
"OBS",2018,,"7/28/2018",,,"CP",2733,"CDQ","NPT","845202","543",0,50,0,27.8501809,28.39664,0
"OBS",2018,,"6/23/2018",,,"CP",34249,"CDQ","NPT","725201","541",0,50,0,45.0114453,46.14379,0
"OBS",2018,,"10/20/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,19.1471386,20.949,0
"OBS",2018,,"7/28/2018",,,"CP",3835,"A80","NPT","795200","542",0,50,0,11.71296,12.33328,0
"OBS",2018,,"8/11/2018",,,"CP",34017,"A80","NPT","845130","543",0,50,0,12.7054323,12.847,0
"ELLR",2018,4617494,"10/1/2018","10/3/2018","KOD","S",435,"OA","PTR","555630","620",9.08930888768942714777,40,0.1095974171,82.2072667693,82.9336048987,9.08930888768942714777
"OBS",2018,,"6/23/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,28.7371242,30.09836,0
"OBS",2018,,"10/27/2018",,,"CP",4093,"A80","NPT","715130","541",0,50,0,21.54483,21.70792,0
"ELLR",2018,4002127,"3/20/2018","3/21/2018","KOD","S",1235,"OA","PTR","545732","620",0.9389627282360460715,40,0.0080175478,115.4555874902,117.1134555925,0.9389627282360460715
"OBS",2018,,"9/8/2018",,,"CP",3819,"A80","NPT","845202","543",0,50,0,28.60315,28.64287,0
"OBS",2018,,"7/14/2018",,,"CP",2123,"OA","PTR","425900","640",0,50,0,0.8380845,0.85683,0
"OBS",2018,,"3/24/2018",,,"CP",3819,"A80","NPT","785131","542",0,50,0,12.82732,12.95001,0
"ELLR",2018,4007500,"4/3/2018","4/4/2018","KOD","S",32645,"OA","NPT","515700","630",0,40,0,13.8162592785,15.1017158156,0
"OBS",2018,,"5/5/2018",,,"CP",367,"OA","NPT","515730","630",0,50,0,11.666571,15.52343,0
"OBS",2018,,"8/25/2018",,,"CP",34249,"A80","NPT","865203","543",0,50,0,37.58733,38.59701,0
"ELLR",2018,4566748,"10/2/2018","10/2/2018","KCO","S",4141,"OA","PTR","605503","610",11.77277826623223177044,40,0.6335627908,18.5818650293,18.5818650293,11.77277826623223177044
"OBS",2018,,"9/29/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,15.67495,15.69629,0
"OBS",2018,,"10/20/2018",,,"CP",34017,"A80","NPT","725201","541",3.56875602751182,50,0.123117314,28.3311747,28.98663,3.56875602751182
"OBS",2018,,"10/6/2018",,,"CP",3819,"A80","NPT","715202","541",0,50,0,10.9854891,11.86373,0
"ELLR",2018,4001032,"3/15/2018","3/16/2018","SPT","S",1228,"OA","PTR","555701","620",1.03845930148717074504,40,0.0088638138,115.4986787654,117.1571656308,1.03845930148717074504
"OBS",2018,,"7/7/2018",,,"CP",2134,"A80","NPT","845130","543",0,50,0,40.6711486,41.65518,0
"OBS",2018,,"9/8/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,15.189165,15.30181,0
"OBS",2018,,"10/20/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,14.5878651,15.70116,0
"OBS",2018,,"10/20/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,11.1027925,13.06452,0
"OBS",2018,,"7/28/2018",,,"CP",34017,"A80","NPT","825201","542",0,50,0,12.58701,12.58701,0
"OBS",2018,,"3/24/2018",,,"CP",2134,"A80","NPT","845202","543",0,50,0,29.18861,29.42,0
"OBS",2018,,"8/25/2018",,,"CP",3819,"RPP","NPT","565501","620",0,50,0,14.21988,14.26514,0
"ELLR",2018,3994871,"2/13/2018","2/14/2018","KOD","S",4506,"OA","PTR","525732","630",81.37232110002608067384,50,0.6045633336,133.9725888107,134.5968512769,81.37232110002608067384
"ELLR",2018,3995535,"2/16/2018","2/18/2018","KOD","S",4506,"OA","PTR","545732","620",16.11390136995441347576,40,0.1191463177,133.9812070658,135.2446444088,16.11390136995441347576
"OBS",2018,,"4/7/2018",,,"CP",2123,"OA","NPT","565534","620",0,50,0,10.647868,14.61574,0
"ELLR",2018,4006667,"3/27/2018","3/30/2018","KOD","S",6222,"OA","PTR","465904","640",0,50,0,122.474929416,122.7414653587,0
"OBS",2018,,"10/20/2018",,,"CP",34017,"A80","NPT","725201","541",2.06810494180176,50,0.123117314,16.3398898,16.79784,2.06810494180176
"OBS",2018,,"7/28/2018",,,"CP",661,"CDQ","NPT","745206","541",0.627767555398635,50,0.0714025393,8.6351859,8.79195,0.627767555398635
"OBS",2018,,"11/3/2018",,,"M",11770,"OA","NPT","725201","541",0,50,0,41.2542999,42.12332,0
"ELLR",2018,4613938,"9/18/2018","9/19/2018","KOD","S",31729,"OA","PTR","515700","630",5.84200380953356463856,40,0.0764789928,75.7440290891,76.3870390502,5.84200380953356463856
"OBS",2018,,"4/7/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,12.3739,15.4964,0
"OBS",2018,,"3/3/2018",,,"CP",34017,"A80","NPT","785131","542",0,50,0,28.43245,28.464,0
"ELLR",2018,3991776,"1/29/2018","1/31/2018","KOD","S",410,"OA","PTR","525703","630",3.99233084266796246032,50,0.0351926768,113.4420909599,113.4420909599,3.99233084266796246032
"ELLR",2018,4007501,"4/1/2018","4/4/2018","DUT","S",1164,"OA","NPT","735201","541",0,50,0,97.8949532825,99.4790010272,0
"OBS",2018,,"9/8/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,13.2393987,13.76393,0
"OBS",2018,,"3/24/2018",,,"CP",3423,"CDQ","NPT","725201","541",0,50,0,52.46966,52.55134,0
"ELLR",2018,3994512,"2/12/2018","2/13/2018","KOD","S",4506,"OA","PTR","525732","630",29.95349617413184464108,40,0.2152939161,138.4831113381,139.1283911628,29.95349617413184464108
"OBS",2018,,"10/27/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,31.9957023,32.36102,0
"OBS",2018,,"3/17/2018",,,"CP",2134,"A80","NPT","795230","542",0,50,0,26.39642,26.53699,0
"OBS",2018,,"7/21/2018",,,"M",3373,"OA","NPT","815136","542",0,50,0,31.2509538,34.20401,0
"OBS",2018,,"7/21/2018",,,"CP",1879,"RPP","NPT","545530","620",0,50,0,18.3685234,18.92971,0
"OBS",2018,,"10/27/2018",,,"M",685,"OA","NPT","725201","541",0,50,0,12.8303252,13.15907,0
"ELLR",2018,4029650,"5/15/2018","5/18/2018","KOD","S",4131,"RPP","NPT","505700","630",0,50,0,27.7867057119,28.2283018283,0
"ELLR",2018,4617655,"10/2/2018","10/3/2018","KOD","S",410,"OA","PTR","555630","620",15.95619157942343263337,40,0.1095974171,144.3140412544,145.5891206347,15.95619157942343263337
"ELLR",2018,4617960,"10/4/2018","10/5/2018","KOD","S",823,"OA","PTR","555600","620",20.13273275728154221804,40,0.1417832323,140.6680657844,141.9965706148,20.13273275728154221804
"OBS",2018,,"6/23/2018",,,"CP",2123,"OA","NPT","555500","620",0,50,0,5.3474012,6.2017,0
"OBS",2018,,"6/30/2018",,,"CP",2800,"RPP","NPT","565501","620",0,50,0,18.21066,18.85847,0
"ELLR",2018,4607138,"9/2/2018","9/3/2018","KOD","S",435,"OA","PTR","525630","630",4.34397181831536571648,40,0.0489042554,87.9007581975,88.8260496512,4.34397181831536571648
"ELLR",2018,4624947,"11/26/2018","12/1/2018","KOD","S",4037,"OA","NPT","515700","630",8.12405904813583391488,25,0.1007385872,52.5544228021,80.6449571504,8.12405904813583391488
"ELLR",2018,4618219,"10/7/2018","10/8/2018","AKU","S",4131,"OA","PTR","655300","610",10.3160802143247676015,40,0.2045957941,50.4079468742,50.421760915,10.3160802143247676015
"ELLR",2018,3996395,"2/20/2018","2/22/2018","KOD","S",1623,"OA","PTR","555701","620",12.13259859385921858476,50,0.1109518746,107.8456682988,109.3501001006,12.13259859385921858476
"ELLR",2018,3996427,"2/21/2018","2/23/2018","SPT","S",4657,"OA","PTR","555630","620",6.6621539268966431642,40,0.131268374,50.0539180294,50.7521630983,6.6621539268966431642
"OBS",2018,,"3/17/2018",,,"CP",2134,"A80","NPT","795230","542",0,50,0,41.826008,41.856,0
"ELLR",2018,4614439,"9/17/2018","9/19/2018","KOD","S",4037,"OA","NPT","535632","630",0,40,0,78.4481338883,86.6609538353,0
"ELLR",2018,4600561,"8/31/2018","9/1/2018","SPT","S",4187,"OA","PTR","605503","610",5.6188776610708341358,40,0.0906931465,61.9548210412,61.9548210412,5.6188776610708341358
"OBS",2018,,"3/17/2018",,,"M",685,"OA","NPT","795230","542",0,50,0,33.8376288,34.49386,0
"OBS",2018,,"9/8/2018",,,"CP",34017,"A80","NPT","795230","542",0,50,0,21.1027244,21.35989,0
"ELLR",2018,3994863,"2/12/2018","2/14/2018","KOD","S",7079,"OA","PTR","535706","630",13.51170980830295305728,40,0.2152939161,62.468287604,62.7593666048,13.51170980830295305728
"OBS",2018,,"8/18/2018",,,"CP",3835,"A80","NPT","725130","541",6.625743922285045,50,0.1073403295,61.72651,61.72651,6.625743922285045
"OBS",2018,,"3/10/2018",,,"CP",34249,"A80","NPT","715202","541",3.959366982904764,50,0.0910292219,42.96576,43.49556,3.959366982904764
"ELLR",2018,4602221,"8/31/2018","9/1/2018","KOD","S",410,"OA","PTR","555600","620",6.35845791693408816892,40,0.0449242982,136.4736971388,141.5371674506,6.35845791693408816892
"ELLR",2018,4001986,"3/18/2018","3/19/2018","KOD","S",1234,"OA","PTR","545732","620",0.99361775456515616362,40,0.0080175478,122.1760120442,123.9303811279,0.99361775456515616362
"OBS",2018,,"4/14/2018",,,"CP",2123,"OA","NPT","565534","620",0,50,0,12.3523442,15.46136,0
"ELLR",2018,4609506,"9/9/2018","9/10/2018","KOD","S",1868,"OA","PTR","525702","630",5.60747926705828887379,40,0.0444659821,124.8540213967,126.1071723199,5.60747926705828887379
"OBS",2018,,"11/3/2018",,,"CP",2733,"A80","NPT","725201","541",0,50,0,23.773266,24.17945,0
"OBS",2018,,"9/15/2018",,,"CP",3367,"OA","NPT","605400","610",0,50,0,15.7323078,15.95416,0
"OBS",2018,,"8/11/2018",,,"CP",2134,"A80","NPT","735201","541",0,50,0,32.4080185,33.14202,0
"OBS",2018,,"4/21/2018",,,"CP",4635,"A80","NPT","725201","541",0,50,0,21.98256,22.05119,0
"OBS",2018,,"7/7/2018",,,"CP",2123,"OA","NPT","415900","640",0,50,0,9.2328093,9.93809,0
"OBS",2018,,"10/20/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,54.254615,57.34185,0
"OBS",2018,,"4/14/2018",,,"CP",367,"OA","NPT","555600","620",0,50,0,8.9460544217,9.9076676384,0
"OBS",2018,,"9/1/2018",,,"CP",3819,"A80","NPT","845202","543",0,50,0,29.7699,29.77553,0
"OBS",2018,,"6/9/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,6.793826,8.74,0
"OBS",2018,,"9/1/2018",,,"CP",34017,"A80","NPT","715130","541",0,50,0,13.370247,13.5053,0
"OBS",2018,,"7/7/2018",,,"CP",34249,"A80","NPT","785132","542",0,50,0,28.481013,30.04085,0
"OBS",2018,,"7/28/2018",,,"CP",2800,"RPP","NPT","525630","630",0,50,0,15.15632,15.15632,0
"OBS",2018,,"2/17/2018",,,"M",3373,"OA","NPT","855231","543",0,50,0,21.8781744,22.10092,0
"OBS",2018,,"10/20/2018",,,"CP",4093,"A80","NPT","725201","541",0,50,0,21.3462,21.35483,0
"OBS",2018,,"3/17/2018",,,"CP",34017,"A80","NPT","825201","542",0,50,0,21.03428,21.15662,0
"OBS",2018,,"5/5/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,16.480634,23.73663,0
"OBS",2018,,"6/30/2018",,,"CP",661,"CDQ","NPT","825201","542",0,50,0,18.7126533,18.90167,0
"ELLR",2018,3996974,"2/23/2018","2/25/2018","KOD","S",2861,"OA","PTR","545732","620",3.2000073107392067708,40,0.131268374,24.0422099794,24.3775954042,3.2000073107392067708
"OBS",2018,,"7/21/2018",,,"CP",3423,"A80","NPT","845130","543",0,50,0,55.39728,55.42876,0
"OBS",2018,,"8/25/2018",,,"CP",34017,"A80","NPT","715202","541",0,50,0,15.4878867,15.64433,0
"OBS",2018,,"11/3/2018",,,"CP",4092,"A80","NPT","725201","541",0,50,0,14.6364796,15.92545,0
"OBS",2018,,"7/21/2018",,,"CP",2123,"OA","NPT","415900","640",0,50,0,10.4811795,12.38366,0
"OBS",2018,,"9/1/2018",,,"CP",3819,"A80","NPT","845202","543",0,50,0,54.364,54.364,0
"OBS",2018,,"8/18/2018",,,"CP",2733,"CDQ","NPT","785131","542",0,50,0,35.0655761,36.92775,0
"ELLR",2018,4001015,"3/15/2018","3/16/2018","KOD","S",4131,"OA","PTR","545732","620",1.18437239489871093048,40,0.0088638138,131.7273065792,133.6188261196,1.18437239489871093048
"OBS",2018,,"10/27/2018",,,"CP",4092,"A80","NPT","725201","541",0,50,0,31.4956518,32.01474,0
"OBS",2018,,"8/4/2018",,,"CP",34017,"A80","NPT","805103","542",0,50,0,31.5588933,32.00161,0
"OBS",2018,,"7/14/2018",,,"CP",661,"OA","NPT","825201","542",0,50,0,26.0225385,27.19199,0
"OBS",2018,,"3/31/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,38.4231375,38.55576,0
"OBS",2018,,"9/1/2018",,,"CP",4092,"A80","NPT","795230","542",0,50,0,24.1547,24.28222,0
"OBS",2018,,"9/29/2018",,,"CP",3819,"A80","NPT","805103","542",0,50,0,50.6845997,53.42921,0
"ELLR",2018,4618676,"10/9/2018","10/10/2018","SPT","S",4144,"OA","PTR","605503","610",2.94182873354900645052,40,0.2045957941,14.3747957977,14.3787351372,2.94182873354900645052
"OBS",2018,,"7/14/2018",,,"CP",2733,"A80","NPT","725201","541",0,50,0,14.1767489,15.77211,0
"OBS",2018,,"8/18/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,19.4086728,19.62736,0
"OBS",2018,,"9/1/2018",,,"CP",34017,"A80","NPT","725130","541",0,50,0,19.8806652,20.08148,0
"OBS",2018,,"6/30/2018",,,"CP",3423,"CDQ","NPT","795230","542",0,50,0,36.8736,36.88184,0
"OBS",2018,,"7/21/2018",,,"CP",2733,"A80","NPT","805103","542",0,50,0,43.5098504,44.65965,0
"OBS",2018,,"4/7/2018",,,"CP",2123,"OA","NPT","565534","620",0,50,0,4.2240668,9.35404,0
"ELLR",2018,3996515,"2/19/2018","2/23/2018","ADA","S",4521,"OA","NPT","735201","541",0,40,0,50.2173038526,52.37209464,0
"ELLR",2018,4611321,"9/11/2018","9/13/2018","KOD","S",1193,"OA","NPT","505630","630",1.96022465071663418181,40,0.0356938071,45.132570413,54.9177801411,1.96022465071663418181
"OBS",2018,,"3/31/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,20.72995,20.74856,0
"OBS",2018,,"3/3/2018",,,"CP",3423,"A80","NPT","795230","542",0,50,0,51.53385,51.53385,0
"ELLR",2018,3991951,"1/30/2018","2/1/2018","KOD","S",405,"OA","PTR","535706","630",2.54400958307586076896,40,0.0587589296,43.0949038889,43.2957101226,2.54400958307586076896
"OBS",2018,,"9/1/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,13.2562683,13.46591,0
"OBS",2018,,"4/21/2018",,,"CP",4093,"A80","NPT","715202","541",4.505930572167182,50,0.1669559443,26.98874,26.98874,4.505930572167182
"ELLR",2018,3999550,"3/6/2018","3/9/2018","KOD","S",4037,"OA","NPT","505730","630",0,40,0,74.3571195043,88.1948489101,0
"ELLR",2018,4537987,"7/26/2018","7/28/2018","KOD","S",405,"RPP","NPT","495800","630",0,50,0,7.1515187423,10.3550523159,0
"OBS",2018,,"6/23/2018",,,"CP",2134,"A80","NPT","725230","541",0,50,0,57.1452552,57.72248,0
"OBS",2018,,"8/4/2018",,,"CP",3423,"A80","NPT","895230","543",0,50,0,32.33353,32.73234,0
"OBS",2018,,"6/23/2018",,,"CP",4093,"RPP","NPT","565501","620",0,50,0,64.30144,64.54715,0
"OBS",2018,,"9/1/2018",,,"CP",4093,"CDQ","NPT","795230","542",0,50,0,9.9495,9.96403,0
"OBS",2018,,"7/14/2018",,,"CP",34017,"A80","NPT","785131","542",0,50,0,12.036214,14.37234,0
"OBS",2018,,"10/27/2018",,,"CP",2733,"CDQ","NPT","715202","541",0,50,0,14.6247255,15.19205,0
"OBS",2018,,"9/8/2018",,,"CP",2733,"CDQ","NPT","715202","541",0,50,0,11.3633815,12.11953,0
"ELLR",2018,4000244,"3/11/2018","3/13/2018","KOD","S",405,"OA","PTR","545732","620",1.21053463130817751284,40,0.0088638138,134.6371016328,136.5704039618,1.21053463130817751284
"ELLR",2018,4043513,"5/25/2018","5/27/2018","KOD","S",2861,"RPP","NPT","495800","630",0,50,0,11.5867449362,11.7422584529,0
"ELLR",2018,4619892,"10/16/2018","10/17/2018","KOD","S",410,"OA","PTR","515700","630",5.40818300761970472315,40,0.1983464255,26.6924594789,27.2663497413,5.40818300761970472315
"ELLR",2018,4614954,"9/18/2018","9/20/2018","KOD","S",32645,"OA","NPT","515700","630",1.33109271501383613798,40,0.0318554179,34.3401425837,41.7854419362,1.33109271501383613798
"ELLR",2018,4624109,"11/17/2018","11/20/2018","KOD","S",519,"OA","NPT","535632","630",0,50,0,89.0312999667,122.8617754718,0
"ELLR",2018,4001092,"3/15/2018","3/16/2018","SPT","S",251,"OA","PTR","555701","620",3.2206381891929710934,50,0.0250616876,126.6892561257,128.5084324965,3.2206381891929710934
"ELLR",2018,4004097,"3/20/2018","3/24/2018","ADA","S",5000,"SMPC","NPT","745202","541",0,25,0,15.4742574177,15.6831263771,0
"OBS",2018,,"1/27/2018",,,"CP",661,"OA","NPT","825201","542",0,50,0,3.3966207,3.43093,0
"OBS",2018,,"10/27/2018",,,"CP",2134,"CDQ","NPT","725201","541",0,50,0,26.3591372,26.78822,0
"ELLR",2018,3996252,"2/21/2018","2/22/2018","KOD","S",32761,"OA","PTR","545732","620",1.01144455454151988879,50,0.0185728613,53.7089653469,54.4581978083,1.01144455454151988879
"ELLR",2018,3994414,"2/12/2018","2/13/2018","KOD","S",6222,"OA","PTR","535706","630",20.42869194267295743555,40,0.2152939161,94.4473661553,94.8874557755,20.42869194267295743555
"OBS",2018,,"10/27/2018",,,"CP",3819,"A80","NPT","715202","541",0,50,0,17.224346,18.55454,0
"ELLR",2018,4047628,"5/27/2018","5/28/2018","KOD","S",410,"RPP","NPT","485730","630",0,50,0,114.2150123584,116.7419959214,0
"OBS",2018,,"7/7/2018",,,"CP",3694,"OA","NPT","655330","610",0,50,0,14.0812417,15.7149,0
"OBS",2018,,"8/25/2018",,,"CP",3835,"A80","NPT","725130","541",0,50,0,10.89072,10.94505,0
"ELLR",2018,4030484,"5/19/2018","5/19/2018","KOD","S",5,"RPP","NPT","505700","630",0,50,0,1.5594505681,1.9185286856,0
"ELLR",2018,4597421,"8/27/2018","8/28/2018","KOD","S",2579,"OA","PTR","525702","630",0.7576648597626450848,50,0.2188713824,3.4225358685,3.461689927,0.7576648597626450848
"ELLR",2018,3994981,"2/15/2018","2/16/2018","SPT","S",251,"OA","PTR","555630","620",15.42718201222661989821,40,0.1191463177,128.2713863122,129.4809802773,15.42718201222661989821
"OBS",2018,,"8/11/2018",,,"CP",34249,"CDQ","NPT","795230","542",0,50,0,38.1473766,38.9693,0
"OBS",2018,,"2/3/2018",,,"CP",3835,"A80","NPT","725201","541",0,50,0,64.1176334,64.77431,0
"ELLR",2018,4608054,"9/7/2018","9/9/2018","KOD","S",523,"OA","PTR","515700","630",6.90727564206280106506,40,0.0489042554,139.7694992993,141.2407894889,6.90727564206280106506
"OBS",2018,,"2/17/2018",,,"CP",2733,"CDQ","NPT","825201","542",0,50,0,25.6900312,26.70496,0
"OBS",2018,,"8/25/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,25.7013293,27.11552,0
"OBS",2018,,"10/27/2018",,,"M",3373,"OA","NPT","725201","541",0,50,0,29.2720428,29.70187,0
"ELLR",2018,4600468,"8/30/2018","8/31/2018","KOD","S",1571,"OA","PTR","555600","620",5.4369799493158458339,40,0.0449242982,116.6957090298,121.0253730645,5.4369799493158458339
"OBS",2018,,"8/18/2018",,,"CP",2733,"CDQ","NPT","795230","542",0,50,0,1.7093343,1.77441,0
"OBS",2018,,"7/14/2018",,,"CP",2800,"RPP","NPT","585431","620",0,50,0,8.41723,10.7813,0
"OBS",2018,,"8/25/2018",,,"CP",4093,"A80","NPT","825201","542",0,50,0,36.17818,38.11481,0
"OBS",2018,,"9/8/2018",,,"CP",2733,"A80","NPT","725201","541",0.252524589054048,50,0.0706277536,3.4881095,3.57543,0.252524589054048
"OBS",2018,,"10/20/2018",,,"CP",4093,"A80","NPT","715130","541",0,50,0,24.66516,24.95611,0
"ELLR",2018,4603366,"9/3/2018","9/4/2018","AKU","S",5000,"OA","PTR","645331","610",0,50,0,25.1172238962,25.1172238962,0
"OBS",2018,,"4/28/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,9.87579,18.88999,0
"OBS",2018,,"3/31/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,18.46169,18.46884,0
"OBS",2018,,"6/30/2018",,,"CP",2134,"A80","NPT","845202","543",0,50,0,39.4555437,39.97232,0
"OBS",2018,,"8/18/2018",,,"CP",3835,"A80","NPT","725201","541",2.39463608955619,50,0.1073403295,22.3072,22.30882,2.39463608955619
"OBS",2018,,"10/13/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,7.7590003,10.041,0
"ELLR",2018,4069776,"6/1/2018","6/3/2018","KOD","S",5,"OA","NPT","535802","630",0,50,0,94.9282740426,98.9852300506,0
"OBS",2018,,"4/7/2018",,,"CP",4093,"A80","NPT","855200","543",0.259656004278419,50,0.0512790341,4.9125696,5.06359,0.259656004278419
"OBS",2018,,"6/23/2018",,,"CP",3835,"A80","NPT","845202","543",0,50,0,12.57103,12.57103,0
"OBS",2018,,"10/6/2018",,,"CP",3819,"A80","NPT","715130","541",0,50,0,7.1433248,8.33248,0
"OBS",2018,,"6/23/2018",,,"CP",3835,"A80","NPT","845202","543",0,50,0,39.565,39.565,0
"ELLR",2018,4001517,"3/17/2018","3/18/2018","KOD","S",410,"OA","PTR","545732","620",1.01245117319584776021,50,0.0080292909,124.3097105526,126.0947181769,1.01245117319584776021
"OBS",2018,,"8/25/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,22.89035,23.63895,0
"OBS",2018,,"8/4/2018",,,"CP",3835,"A80","NPT","785131","542",0,50,0,19.99731,20.22523,0
"OBS",2018,,"9/8/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,17.5413546,17.8022,0
"ELLR",2018,4004219,"3/23/2018","3/25/2018","KOD","S",2861,"OA","PTR","545732","620",0.9914191587440108917,40,0.0080175478,121.9056709917,123.6561581515,0.9914191587440108917
"OBS",2018,,"7/7/2018",,,"CP",34017,"A80","NPT","845130","543",0,50,0,4.19112,4.3071,0
"OBS",2018,,"11/17/2018",,,"CP",34249,"A80","NPT","715202","541",0,50,0,22.6625847,23.16139,0
"OBS",2018,,"4/7/2018",,,"CP",4093,"A80","NPT","845130","543",1.477794074436988,50,0.0512790341,28.560382,28.81868,1.477794074436988
"OBS",2018,,"8/11/2018",,,"CP",3423,"A80","NPT","775131","542",0,50,0,6.99032,7.03488,0
"OBS",2018,,"6/16/2018",,,"CP",367,"OA","NPT","495800","630",0,50,0,4.6770424581,9.9830055865,0
